Area_ID,Country,Level 1,Area,Start_year,avg_pop_phase_1,avg_pop_phase_2,avg_pop_phase_3,avg_pop_phase_4,avg_pop_phase_5
SOM_Hiraan_Beletweyn URBAN,SOM,Hiraan,Beletweyn URBAN,2024,0.375,0.4,0.2,0.025,0.0
SOM_Hiraan_Beletweyn URBAN,SOM,Hiraan,Beletweyn URBAN,2025,0.35,0.5,0.1,0.05,0.0
SOM_Hiraan_Bulo Burto,SOM,Hiraan,Bulo Burto,2022,0.55,0.2,0.2,0.05,0.0
SOM_Hiraan_Bulo Burto,SOM,Hiraan,Bulo Burto,2023,0.4,0.225,0.3,0.07500000000000001,0.0
SOM_Hiraan_Bulo Burto (1),SOM,Hiraan,Bulo Burto (1),2022,0.1,0.2,0.45,0.25,0.0
SOM_Hiraan_Bulo Burto (1),SOM,Hiraan,Bulo Burto (1),2023,0.3,0.2,0.35,0.15,0.0
SOM_Hiraan_Bulo Burto (2),SOM,Hiraan,Bulo Burto (2),2022,0.6,0.2,0.15,0.05,0.0
SOM_Hiraan_Bulo Burto (2),SOM,Hiraan,Bulo Burto (2),2023,0.575,0.225,0.15000000000000002,0.05,0.0
SOM_Hiraan_Bulo Burto (3),SOM,Hiraan,Bulo Burto (3),2022,0.32499999999999996,0.2,0.3,0.175,0.0
SOM_Hiraan_Bulo Burto (3),SOM,Hiraan,Bulo Burto (3),2023,0.22499999999999998,0.225,0.35,0.2,0.0
SOM_Hiraan_Bulo Burto (4),SOM,Hiraan,Bulo Burto (4),2022,0.3,0.2,0.4,0.1,0.0
SOM_Hiraan_Bulo Burto (4),SOM,Hiraan,Bulo Burto (4),2023,0.205,0.2,0.4,0.175,0.025
SOM_Hiraan_Bulo Burto IDPs,SOM,Hiraan,Bulo Burto IDPs,2022,0.575,0.2,0.175,0.05,0.0
SOM_Hiraan_Bulo Burto IDPs,SOM,Hiraan,Bulo Burto IDPs,2023,0.475,0.225,0.22499999999999998,0.075,0.0
SOM_Hiraan_Bulo Burto Urban,SOM,Hiraan,Bulo Burto Urban,2022,0.75,0.15,0.05,0.05,0.0
SOM_Hiraan_Bulo Burto Urban,SOM,Hiraan,Bulo Burto Urban,2023,0.725,0.15,0.1,0.025,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2017,0.54,0.175,0.22,0.13,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2018,0.64,0.18,0.16,0.025,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2019,0.6799999999999999,0.19,0.125,0.005,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2020,0.79,0.16,0.04,0.01,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2021,0.7,0.19,0.12,0.0,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2023,0.35,0.325,0.275,0.05,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2024,0.3,0.42500000000000004,0.225,0.05,0.0
SOM_Hiraan_Bulo burto,SOM,Hiraan,Bulo burto,2025,0.2,0.5,0.2,0.1,0.0
SOM_Hiraan_Bulo burto (1),SOM,Hiraan,Bulo burto (1),2023,0.475,0.25,0.225,0.05,0.0
SOM_Hiraan_Bulo burto (1),SOM,Hiraan,Bulo burto (1),2024,0.6000000000000001,0.275,0.1,0.025,0.0
SOM_Hiraan_Bulo burto (1),SOM,Hiraan,Bulo burto (1),2025,0.7,0.25,0.05,0.0,0.0
SOM_Hiraan_Bulo burto (2),SOM,Hiraan,Bulo burto (2),2023,0.6499999999999999,0.25,0.1,0.0,0.0
SOM_Hiraan_Bulo burto (2),SOM,Hiraan,Bulo burto (2),2024,0.725,0.22499999999999998,0.05,0.0,0.0
SOM_Hiraan_Bulo burto (2),SOM,Hiraan,Bulo burto (2),2025,0.4,0.45,0.1,0.05,0.0
SOM_Hiraan_Bulo burto (3),SOM,Hiraan,Bulo burto (3),2023,0.45,0.2,0.275,0.075,0.0
SOM_Hiraan_Bulo burto (3),SOM,Hiraan,Bulo burto (3),2024,0.5,0.375,0.125,0.0,0.0
SOM_Hiraan_Bulo burto (3),SOM,Hiraan,Bulo burto (3),2025,0.8,0.1,0.1,0.0,0.0
SOM_Hiraan_Bulo burto (4),SOM,Hiraan,Bulo burto (4),2023,0.3,0.30000000000000004,0.325,0.07500000000000001,0.0
SOM_Hiraan_Bulo burto (4),SOM,Hiraan,Bulo burto (4),2024,0.375,0.45,0.175,0.0,0.0
SOM_Hiraan_Bulo burto (4),SOM,Hiraan,Bulo burto (4),2025,0.35,0.5,0.1,0.05,0.0
SOM_Hiraan_Bulo burto idps,SOM,Hiraan,Bulo burto idps,2023,0.525,0.30000000000000004,0.175,0.0,0.0
SOM_Hiraan_Bulo burto idps,SOM,Hiraan,Bulo burto idps,2024,0.3,0.4,0.25,0.05,0.0
SOM_Hiraan_Bulo burto idps,SOM,Hiraan,Bulo burto idps,2025,0.35,0.5,0.1,0.05,0.0
SOM_Hiraan_Bulo burto urban,SOM,Hiraan,Bulo burto urban,2023,0.65,0.25,0.1,0.0,0.0
SOM_Hiraan_Bulo burto urban,SOM,Hiraan,Bulo burto urban,2024,0.375,0.375,0.2,0.05,0.0
SOM_Hiraan_Bulo burto urban,SOM,Hiraan,Bulo burto urban,2025,0.35,0.5,0.1,0.05,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2017,0.565,0.2,0.195,0.08,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2018,0.715,0.165,0.10500000000000001,0.02,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2019,0.725,0.175,0.095,0.005,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2020,0.825,0.14,0.030000000000000002,0.0,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2021,0.75,0.17,0.1,0.0,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2022,0.405,0.2,0.35,0.05,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2023,0.585,0.2375,0.15,0.025,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2024,0.725,0.22499999999999998,0.05,0.0,0.0
SOM_Hiraan_Jalalaqsi,SOM,Hiraan,Jalalaqsi,2025,0.4,0.45,0.1,0.05,0.0
SOM_Hiraan_Jalalaqsi (1),SOM,Hiraan,Jalalaqsi (1),2023,0.3833333333333333,0.2833333333333334,0.2833333333333333,0.05000000000000001,0.0
SOM_Hiraan_Jalalaqsi (1),SOM,Hiraan,Jalalaqsi (1),2024,0.3,0.42500000000000004,0.225,0.05,0.0
SOM_Hiraan_Jalalaqsi (1),SOM,Hiraan,Jalalaqsi (1),2025,0.2,0.5,0.2,0.1,0.0
SOM_Hiraan_Jalalaqsi (2),SOM,Hiraan,Jalalaqsi (2),2022,0.6,0.2,0.15,0.05,0.0
SOM_Hiraan_Jalalaqsi (2),SOM,Hiraan,Jalalaqsi (2),2023,0.45,0.25,0.2,0.1,0.0
SOM_Hiraan_Jalalaqsi (3),SOM,Hiraan,Jalalaqsi (3),2022,0.55,0.2,0.2,0.05,0.0
SOM_Hiraan_Jalalaqsi (3),SOM,Hiraan,Jalalaqsi (3),2023,0.4275,0.275,0.2375,0.060000000000000005,0.0
SOM_Hiraan_Jalalaqsi (3),SOM,Hiraan,Jalalaqsi (3),2024,0.3,0.42500000000000004,0.225,0.05,0.0
SOM_Hiraan_Jalalaqsi (3),SOM,Hiraan,Jalalaqsi (3),2025,0.2,0.5,0.2,0.1,0.0
SOM_Hiraan_Jalalaqsi (4),SOM,Hiraan,Jalalaqsi (4),2022,0.32499999999999996,0.2,0.3,0.175,0.0
SOM_Hiraan_Jalalaqsi (4),SOM,Hiraan,Jalalaqsi (4),2023,0.3375,0.21250000000000002,0.3125,0.1375,0.0
SOM_Hiraan_Jalalaqsi (4),SOM,Hiraan,Jalalaqsi (4),2024,0.5,0.375,0.125,0.0,0.0
SOM_Hiraan_Jalalaqsi (4),SOM,Hiraan,Jalalaqsi (4),2025,0.8,0.1,0.1,0.0,0.0
SOM_Hiraan_Jalalaqsi IDPs,SOM,Hiraan,Jalalaqsi IDPs,2022,0.575,0.2,0.175,0.05,0.0
SOM_Hiraan_Jalalaqsi IDPs,SOM,Hiraan,Jalalaqsi IDPs,2023,0.475,0.225,0.22499999999999998,0.075,0.0
SOM_Hiraan_Jalalaqsi Urban,SOM,Hiraan,Jalalaqsi Urban,2022,0.75,0.15,0.05,0.05,0.0
SOM_Hiraan_Jalalaqsi Urban,SOM,Hiraan,Jalalaqsi Urban,2023,0.725,0.15,0.1,0.025,0.0
SOM_Hiraan_Jalalaqsi idps,SOM,Hiraan,Jalalaqsi idps,2023,0.525,0.30000000000000004,0.175,0.0,0.0
SOM_Hiraan_Jalalaqsi idps,SOM,Hiraan,Jalalaqsi idps,2024,0.3,0.4,0.25,0.05,0.0
SOM_Hiraan_Jalalaqsi idps,SOM,Hiraan,Jalalaqsi idps,2025,0.35,0.5,0.1,0.05,0.0
SOM_Hiraan_Jalalaqsi urban,SOM,Hiraan,Jalalaqsi urban,2023,0.65,0.25,0.1,0.0,0.0
SOM_Hiraan_Jalalaqsi urban,SOM,Hiraan,Jalalaqsi urban,2024,0.32499999999999996,0.375,0.25,0.05,0.0
SOM_Hiraan_Jalalaqsi urban,SOM,Hiraan,Jalalaqsi urban,2025,0.35,0.5,0.1,0.05,0.0
SOM_Juba Dhexe_Bu'aale,SOM,Juba Dhexe,Bu'aale,2017,0.7,0.24,0.065,0.0,0.0
SOM_Juba Dhexe_Bu'aale,SOM,Juba Dhexe,Bu'aale,2018,0.76,0.195,0.045,0.0,0.0
SOM_Juba Dhexe_Bu'aale,SOM,Juba Dhexe,Bu'aale,2019,0.7250000000000001,0.20500000000000002,0.07,0.0,0.0
SOM_Juba Dhexe_Bu'aale,SOM,Juba Dhexe,Bu'aale,2020,0.62,0.22999999999999998,0.125,0.02,0.0
SOM_Juba Dhexe_Bu'aale,SOM,Juba Dhexe,Bu'aale,2021,0.7,0.22,0.14,0.0,0.0
SOM_Juba Dhexe_Jilib,SOM,Juba Dhexe,Jilib,2017,0.64,0.245,0.11000000000000001,0.0,0.0
SOM_Juba Dhexe_Jilib,SOM,Juba Dhexe,Jilib,2018,0.72,0.195,0.08499999999999999,0.0,0.0
SOM_Juba Dhexe_Jilib,SOM,Juba Dhexe,Jilib,2019,0.74,0.185,0.07500000000000001,0.0,0.0
SOM_Juba Dhexe_Jilib,SOM,Juba Dhexe,Jilib,2020,0.6950000000000001,0.19,0.1,0.015,0.0
SOM_Juba Dhexe_Jilib,SOM,Juba Dhexe,Jilib,2021,0.76,0.15,0.11,0.0,0.0
SOM_Juba Dhexe_Saakow,SOM,Juba Dhexe,Saakow,2017,0.7,0.225,0.07,0.0,0.0
SOM_Juba Dhexe_Saakow,SOM,Juba Dhexe,Saakow,2018,0.765,0.21,0.025,0.0,0.0
SOM_Juba Dhexe_Saakow,SOM,Juba Dhexe,Saakow,2019,0.6699999999999999,0.255,0.08,0.005,0.0
SOM_Juba Dhexe_Saakow,SOM,Juba Dhexe,Saakow,2020,0.6599999999999999,0.21000000000000002,0.12,0.02,0.0
SOM_Juba Dhexe_Saakow,SOM,Juba Dhexe,Saakow,2021,0.7,0.2,0.14,0.0,0.0
SOM_Juba Hoose_Afmadow,SOM,Juba Hoose,Afmadow,2017,0.705,0.215,0.08,0.0,0.0
SOM_Juba Hoose_Afmadow,SOM,Juba Hoose,Afmadow,2018,0.845,0.12000000000000001,0.030000000000000002,0.0,0.0
SOM_Juba Hoose_Afmadow,SOM,Juba Hoose,Afmadow,2019,0.8200000000000001,0.12,0.04,0.015,0.0
SOM_Juba Hoose_Afmadow,SOM,Juba Hoose,Afmadow,2020,0.765,0.16,0.07,0.005,0.0
SOM_Juba Hoose_Afmadow,SOM,Juba Hoose,Afmadow,2021,0.73,0.16,0.12,0.01,0.0
SOM_Juba Hoose_Badhaadhe,SOM,Juba Hoose,Badhaadhe,2017,0.68,0.21000000000000002,0.105,0.0,0.0
SOM_Juba Hoose_Badhaadhe,SOM,Juba Hoose,Badhaadhe,2018,0.815,0.14,0.09,0.0,0.0
SOM_Juba Hoose_Badhaadhe,SOM,Juba Hoose,Badhaadhe,2019,0.8300000000000001,0.11000000000000001,0.049999999999999996,0.01,0.0
SOM_Juba Hoose_Badhaadhe,SOM,Juba Hoose,Badhaadhe,2020,0.8,0.14500000000000002,0.05500000000000001,0.0,0.0
SOM_Juba Hoose_Badhaadhe,SOM,Juba Hoose,Badhaadhe,2021,0.75,0.17,0.1,0.0,0.0
SOM_Juba Hoose_Jamaame,SOM,Juba Hoose,Jamaame,2017,0.6,0.185,0.21500000000000002,0.0,0.0
SOM_Juba Hoose_Jamaame,SOM,Juba Hoose,Jamaame,2018,0.6,0.235,0.165,0.0,0.0
SOM_Juba Hoose_Jamaame,SOM,Juba Hoose,Jamaame,2019,0.72,0.175,0.09999999999999999,0.01,0.0
SOM_Juba Hoose_Jamaame,SOM,Juba Hoose,Jamaame,2020,0.6499999999999999,0.22499999999999998,0.10500000000000001,0.015,0.0
SOM_Juba Hoose_Jamaame,SOM,Juba Hoose,Jamaame,2021,0.55,0.21,0.19,0.02,0.0
SOM_Juba Hoose_Kismaayo,SOM,Juba Hoose,Kismaayo,2017,0.525,0.32,0.08,0.15,0.0
SOM_Juba Hoose_Kismaayo,SOM,Juba Hoose,Kismaayo,2018,0.48,0.235,0.245,0.04,0.0
SOM_Juba Hoose_Kismaayo,SOM,Juba Hoose,Kismaayo,2019,0.525,0.31,0.11499999999999999,0.05,0.0
SOM_Juba Hoose_Kismaayo,SOM,Juba Hoose,Kismaayo,2020,0.615,0.215,0.15,0.025,0.0
SOM_Juba Hoose_Kismaayo,SOM,Juba Hoose,Kismaayo,2021,0.58,0.23,0.22,0.0,0.0
SOM_Juba Pastoral -  Cattle & Goats_Afmadow (1),SOM,Juba Pastoral -  Cattle & Goats,Afmadow (1),2021,0.85,0.05,0.1,0.0,0.0
SOM_Juba Pastoral -  Cattle & Goats_Badhaadhe (2),SOM,Juba Pastoral -  Cattle & Goats,Badhaadhe (2),2021,0.85,0.05,0.1,0.0,0.0
SOM_Juba Pastoral -  Cattle & Goats_Bu'aale,SOM,Juba Pastoral -  Cattle & Goats,Bu'aale,2021,0.85,0.05,0.1,0.0,0.0
SOM_Juba Pastoral -  Cattle & Goats_Jilib (3),SOM,Juba Pastoral -  Cattle & Goats,Jilib (3),2021,0.85,0.05,0.1,0.0,0.0
SOM_Juba Pastoral -  Cattle & Goats_Kismaayo (2),SOM,Juba Pastoral -  Cattle & Goats,Kismaayo (2),2021,0.85,0.05,0.1,0.0,0.0
SOM_Lower Juba_Afmadow,SOM,Lower Juba,Afmadow,2022,0.85,0.1,0.05,0.0,0.0
SOM_Lower Juba_Afmadow,SOM,Lower Juba,Afmadow,2023,0.7875,0.1375,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Afmadow,SOM,Lower Juba,Afmadow,2024,0.775,0.15,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Afmadow,SOM,Lower Juba,Afmadow,2025,0.9,0.1,0.0,0.0,0.0
SOM_Lower Juba_Afmadow (1),SOM,Lower Juba,Afmadow (1),2022,0.65,0.2,0.1,0.05,0.0
SOM_Lower Juba_Afmadow (1),SOM,Lower Juba,Afmadow (1),2023,0.7125,0.1625,0.1,0.025,0.0
SOM_Lower Juba_Afmadow (1),SOM,Lower Juba,Afmadow (1),2024,0.775,0.15,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Afmadow (1),SOM,Lower Juba,Afmadow (1),2025,0.9,0.1,0.0,0.0,0.0
SOM_Lower Juba_Afmadow (2),SOM,Lower Juba,Afmadow (2),2022,0.65,0.2,0.15,0.0,0.0
SOM_Lower Juba_Afmadow (2),SOM,Lower Juba,Afmadow (2),2023,0.65,0.21250000000000002,0.125,0.0125,0.0
SOM_Lower Juba_Afmadow (2),SOM,Lower Juba,Afmadow (2),2024,0.275,0.45,0.2,0.075,0.0
SOM_Lower Juba_Afmadow (2),SOM,Lower Juba,Afmadow (2),2025,0.55,0.3,0.15,0.0,0.0
SOM_Lower Juba_Afmadow (3),SOM,Lower Juba,Afmadow (3),2022,0.32499999999999996,0.2,0.3,0.175,0.0
SOM_Lower Juba_Afmadow (3),SOM,Lower Juba,Afmadow (3),2023,0.48750000000000004,0.2375,0.2125,0.0625,0.0
SOM_Lower Juba_Afmadow (3),SOM,Lower Juba,Afmadow (3),2024,0.55,0.325,0.125,0.0,0.0
SOM_Lower Juba_Afmadow (3),SOM,Lower Juba,Afmadow (3),2025,0.75,0.15,0.1,0.0,0.0
SOM_Lower Juba_Afmadow IDPs,SOM,Lower Juba,Afmadow IDPs,2022,0.55,0.2,0.2,0.05,0.0
SOM_Lower Juba_Afmadow IDPs,SOM,Lower Juba,Afmadow IDPs,2023,0.325,0.225,0.275,0.175,0.0
SOM_Lower Juba_Afmadow IDPs Rural,SOM,Lower Juba,Afmadow IDPs Rural,2022,0.6,0.2,0.15,0.05,0.0
SOM_Lower Juba_Afmadow IDPs Rural,SOM,Lower Juba,Afmadow IDPs Rural,2023,0.45,0.225,0.225,0.1,0.0
SOM_Lower Juba_Afmadow Urban,SOM,Lower Juba,Afmadow Urban,2022,0.7,0.15,0.15,0.0,0.0
SOM_Lower Juba_Afmadow Urban,SOM,Lower Juba,Afmadow Urban,2023,0.6499999999999999,0.15,0.175,0.025,0.0
SOM_Lower Juba_Afmadow idps,SOM,Lower Juba,Afmadow idps,2024,0.325,0.3,0.25,0.125,0.0
SOM_Lower Juba_Afmadow idps,SOM,Lower Juba,Afmadow idps,2025,0.2,0.4,0.3,0.1,0.0
SOM_Lower Juba_Afmadow idps rural,SOM,Lower Juba,Afmadow idps rural,2023,0.575,0.225,0.15000000000000002,0.05,0.0
SOM_Lower Juba_Afmadow idps rural,SOM,Lower Juba,Afmadow idps rural,2024,0.475,0.275,0.175,0.07500000000000001,0.0
SOM_Lower Juba_Afmadow idps rural,SOM,Lower Juba,Afmadow idps rural,2025,0.75,0.2,0.05,0.0,0.0
SOM_Lower Juba_Afmadow urban,SOM,Lower Juba,Afmadow urban,2023,0.6,0.2,0.175,0.025,0.0
SOM_Lower Juba_Afmadow urban,SOM,Lower Juba,Afmadow urban,2024,0.55,0.30000000000000004,0.125,0.025,0.0
SOM_Lower Juba_Afmadow urban,SOM,Lower Juba,Afmadow urban,2025,0.6,0.3,0.1,0.0,0.0
SOM_Lower Juba_Badhaadhe,SOM,Lower Juba,Badhaadhe,2022,0.55,0.2,0.2,0.05,0.0
SOM_Lower Juba_Badhaadhe,SOM,Lower Juba,Badhaadhe,2023,0.6,0.21250000000000002,0.1625,0.025,0.0
SOM_Lower Juba_Badhaadhe,SOM,Lower Juba,Badhaadhe,2024,0.75,0.175,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Badhaadhe,SOM,Lower Juba,Badhaadhe,2025,0.6,0.3,0.1,0.0,0.0
SOM_Lower Juba_Badhaadhe (1),SOM,Lower Juba,Badhaadhe (1),2022,0.85,0.1,0.05,0.0,0.0
SOM_Lower Juba_Badhaadhe (1),SOM,Lower Juba,Badhaadhe (1),2023,0.7875,0.1375,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Badhaadhe (1),SOM,Lower Juba,Badhaadhe (1),2024,0.775,0.15,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Badhaadhe (1),SOM,Lower Juba,Badhaadhe (1),2025,0.9,0.1,0.0,0.0,0.0
SOM_Lower Juba_Badhaadhe (2),SOM,Lower Juba,Badhaadhe (2),2022,0.65,0.2,0.1,0.05,0.0
SOM_Lower Juba_Badhaadhe (2),SOM,Lower Juba,Badhaadhe (2),2023,0.7125,0.1625,0.1,0.025,0.0
SOM_Lower Juba_Badhaadhe (2),SOM,Lower Juba,Badhaadhe (2),2024,0.775,0.15,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Badhaadhe (2),SOM,Lower Juba,Badhaadhe (2),2025,0.9,0.1,0.0,0.0,0.0
SOM_Lower Juba_Badhaadhe (3),SOM,Lower Juba,Badhaadhe (3),2022,0.0,0.0,0.0,0.0,0.0
SOM_Lower Juba_Badhaadhe IDPs,SOM,Lower Juba,Badhaadhe IDPs,2022,0.6,0.2,0.2,0.0,0.0
SOM_Lower Juba_Badhaadhe Urban,SOM,Lower Juba,Badhaadhe Urban,2022,0.7,0.15,0.15,0.0,0.0
SOM_Lower Juba_Badhaadhe Urban,SOM,Lower Juba,Badhaadhe Urban,2023,0.6499999999999999,0.15,0.175,0.025,0.0
SOM_Lower Juba_Badhaadhe urban,SOM,Lower Juba,Badhaadhe urban,2023,0.6,0.2,0.175,0.025,0.0
SOM_Lower Juba_Badhaadhe urban,SOM,Lower Juba,Badhaadhe urban,2024,0.55,0.30000000000000004,0.125,0.025,0.0
SOM_Lower Juba_Badhaadhe urban,SOM,Lower Juba,Badhaadhe urban,2025,0.6,0.3,0.1,0.0,0.0
SOM_Lower Juba_Dhobley IDPS,SOM,Lower Juba,Dhobley IDPS,2023,0.45,0.25,0.2,0.1,0.0
SOM_Lower Juba_Jamaame,SOM,Lower Juba,Jamaame,2022,0.65,0.2,0.15,0.0,0.0
SOM_Lower Juba_Jamaame,SOM,Lower Juba,Jamaame,2023,0.65,0.21250000000000002,0.125,0.0125,0.0
SOM_Lower Juba_Jamaame,SOM,Lower Juba,Jamaame,2024,0.275,0.45,0.2,0.075,0.0
SOM_Lower Juba_Jamaame,SOM,Lower Juba,Jamaame,2025,0.55,0.3,0.15,0.0,0.0
SOM_Lower Juba_Jamaame (1),SOM,Lower Juba,Jamaame (1),2022,0.65,0.2,0.1,0.05,0.0
SOM_Lower Juba_Jamaame (1),SOM,Lower Juba,Jamaame (1),2023,0.7125,0.1625,0.1,0.025,0.0
SOM_Lower Juba_Jamaame (1),SOM,Lower Juba,Jamaame (1),2024,0.775,0.15,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Jamaame (1),SOM,Lower Juba,Jamaame (1),2025,0.9,0.1,0.0,0.0,0.0
SOM_Lower Juba_Jamaame (2),SOM,Lower Juba,Jamaame (2),2022,0.55,0.2,0.2,0.05,0.0
SOM_Lower Juba_Jamaame (2),SOM,Lower Juba,Jamaame (2),2023,0.6,0.21250000000000002,0.1625,0.025,0.0
SOM_Lower Juba_Jamaame (2),SOM,Lower Juba,Jamaame (2),2024,0.75,0.175,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Jamaame (2),SOM,Lower Juba,Jamaame (2),2025,0.6,0.3,0.1,0.0,0.0
SOM_Lower Juba_Jamaame IDPs,SOM,Lower Juba,Jamaame IDPs,2022,0.6,0.2,0.2,0.0,0.0
SOM_Lower Juba_Jamaame Urban,SOM,Lower Juba,Jamaame Urban,2022,0.7,0.15,0.15,0.0,0.0
SOM_Lower Juba_Jamaame Urban,SOM,Lower Juba,Jamaame Urban,2023,0.6499999999999999,0.15,0.175,0.025,0.0
SOM_Lower Juba_Jamaame urban,SOM,Lower Juba,Jamaame urban,2023,0.6,0.2,0.175,0.025,0.0
SOM_Lower Juba_Jamaame urban,SOM,Lower Juba,Jamaame urban,2024,0.55,0.30000000000000004,0.125,0.025,0.0
SOM_Lower Juba_Jamaame urban,SOM,Lower Juba,Jamaame urban,2025,0.6,0.3,0.1,0.0,0.0
SOM_Lower Juba_Jamame IDP_N,SOM,Lower Juba,Jamame IDP_N,2024,0.325,0.3,0.25,0.125,0.0
SOM_Lower Juba_Jamame IDP_N,SOM,Lower Juba,Jamame IDP_N,2025,0.2,0.4,0.3,0.1,0.0
SOM_Lower Juba_Kismaayo,SOM,Lower Juba,Kismaayo,2022,0.55,0.2,0.2,0.05,0.0
SOM_Lower Juba_Kismaayo,SOM,Lower Juba,Kismaayo,2023,0.6,0.21250000000000002,0.1625,0.025,0.0
SOM_Lower Juba_Kismaayo,SOM,Lower Juba,Kismaayo,2024,0.75,0.175,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Kismaayo,SOM,Lower Juba,Kismaayo,2025,0.6,0.3,0.1,0.0,0.0
SOM_Lower Juba_Kismaayo (1),SOM,Lower Juba,Kismaayo (1),2022,0.65,0.2,0.15,0.0,0.0
SOM_Lower Juba_Kismaayo (1),SOM,Lower Juba,Kismaayo (1),2023,0.65,0.21250000000000002,0.125,0.0125,0.0
SOM_Lower Juba_Kismaayo (1),SOM,Lower Juba,Kismaayo (1),2024,0.275,0.45,0.2,0.075,0.0
SOM_Lower Juba_Kismaayo (1),SOM,Lower Juba,Kismaayo (1),2025,0.55,0.3,0.15,0.0,0.0
SOM_Lower Juba_Kismaayo (2),SOM,Lower Juba,Kismaayo (2),2022,0.65,0.2,0.1,0.05,0.0
SOM_Lower Juba_Kismaayo (2),SOM,Lower Juba,Kismaayo (2),2023,0.7125,0.1625,0.1,0.025,0.0
SOM_Lower Juba_Kismaayo (2),SOM,Lower Juba,Kismaayo (2),2024,0.775,0.15,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Kismaayo (2),SOM,Lower Juba,Kismaayo (2),2025,0.9,0.1,0.0,0.0,0.0
SOM_Lower Juba_Kismaayo (3),SOM,Lower Juba,Kismaayo (3),2022,0.85,0.1,0.05,0.0,0.0
SOM_Lower Juba_Kismaayo (3),SOM,Lower Juba,Kismaayo (3),2023,0.7875,0.1375,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Kismaayo (3),SOM,Lower Juba,Kismaayo (3),2024,0.775,0.15,0.07500000000000001,0.0,0.0
SOM_Lower Juba_Kismaayo (3),SOM,Lower Juba,Kismaayo (3),2025,0.9,0.1,0.0,0.0,0.0
SOM_Lower Juba_Kismaayo (4),SOM,Lower Juba,Kismaayo (4),2022,0.0,0.0,0.0,0.0,0.0
SOM_Lower Juba_Kismaayo IDPs,SOM,Lower Juba,Kismaayo IDPs,2023,0.5,0.2,0.2,0.1,0.0
SOM_Lower Juba_Kismaayo IDPs Rural,SOM,Lower Juba,Kismaayo IDPs Rural,2023,0.5,0.2,0.2,0.1,0.0
SOM_Lower Juba_Kismaayo Urban,SOM,Lower Juba,Kismaayo Urban,2023,0.7,0.15,0.15,0.0,0.0
SOM_Lower Juba_Kismaayo idps rural,SOM,Lower Juba,Kismaayo idps rural,2023,0.6,0.2,0.15000000000000002,0.05,0.0
SOM_Lower Juba_Kismaayo idps rural,SOM,Lower Juba,Kismaayo idps rural,2024,0.5,0.25,0.175,0.07500000000000001,0.0
SOM_Lower Juba_Kismaayo idps rural,SOM,Lower Juba,Kismaayo idps rural,2025,0.55,0.4,0.05,0.0,0.0
SOM_Lower Juba_Kismayo IDPS,SOM,Lower Juba,Kismayo IDPS,2023,0.45,0.25,0.2,0.1,0.0
SOM_Lower Juba_Kismayo IDPS,SOM,Lower Juba,Kismayo IDPS,2024,0.325,0.3,0.25,0.125,0.0
SOM_Lower Juba_Kismayo IDPS,SOM,Lower Juba,Kismayo IDPS,2025,0.2,0.4,0.3,0.1,0.0
SOM_Lower Juba_Kismayo IDPs,SOM,Lower Juba,Kismayo IDPs,2022,0.55,0.2,0.2,0.05,0.0
SOM_Lower Juba_Kismayo IDPs,SOM,Lower Juba,Kismayo IDPs,2023,0.15,0.25,0.35,0.25,0.0
SOM_Lower Juba_Kismayo IDPs Rural,SOM,Lower Juba,Kismayo IDPs Rural,2022,0.7,0.2,0.1,0.0,0.0
SOM_Lower Juba_Kismayo IDPs Rural,SOM,Lower Juba,Kismayo IDPs Rural,2023,0.5,0.25,0.2,0.05,0.0
